"created","favoriteCount","favorited","id","isRetweet","latitude","longitude","replyToSID","replyToSN","replyToUID","retweetCount","retweeted","screenName","statusSource","text","truncated"
"2017-11-08",0,FALSE,"928278068485005312",TRUE,NA,NA,NA,NA,NA,7,FALSE,"SandipRnc","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kmlshdbh: #AntiBlackMoneyDay 
@OfficeOfRG <U+0938><U+092E><U+0947><U+0924> <U+0938><U+092E><U+0942><U+091A><U+093E> <U+0935><U+093F><U+092A><U+0915><U+094D><U+0937> <U+0928><U+0902><U+0926><U+0932><U+093E><U+0932> <U+091C><U+0940> <U+0915><U+0940> <U+0924><U+0938><U+094D><U+0935><U+0940><U+0930> <U+0926><U+093F><U+0916><U+093E><U+0915><U+0930> <U+0928><U+094B><U+091F><U+092C><U+0928><U+094D><U+0926><U+0940> <U+0915><U+0947> <U+0935><U+093F><U+0930><U+094B><U+0927> <U+092E><U+0947><U+0902> <U+091F><U+094D><U+0935><U+0940><U+091F> <U+0915><U+093F><U+092F><U+093E> <U+0935><U+0939><U+0940> <U+0928><U+0902><U+0926><U+0932><U+093E><U+0932> <U+091C><U+0940> <U+0906>…",FALSE
"2017-11-08",0,FALSE,"928278019369783296",FALSE,NA,NA,NA,NA,NA,0,FALSE,"mohammedashpak","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","on# Demonetisationanniversary#Nov 8 the memory of greatest fool who destroyed the economy , look back at how hard t… https://t.co/hGbAiWtslh",TRUE
"2017-11-08",0,FALSE,"928278015078940672",TRUE,NA,NA,NA,NA,NA,228,FALSE,"vivekaryaagra","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aajtak: <U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+092E><U+0947><U+0902> 500 <U+0914><U+0930> 1000 <U+0930><U+0941><U+092A><U+090F> <U+0915><U+0947> <U+0928><U+094B><U+091F> <U+092C><U+0902><U+0926> <U+0939><U+094B><U+0928><U+0947> <U+0938><U+0947> <U+0928><U+0915><U+094D><U+0938><U+0932><U+093F><U+092F><U+094B><U+0902>, <U+0906><U+0924><U+0902><U+0915><U+0935><U+093E><U+0926><U+093F><U+092F><U+094B><U+0902> <U+0914><U+0930> <U+0939><U+0935><U+093E><U+0932><U+093E> <U+0915><U+093E><U+0930><U+094B><U+092C><U+093E><U+0930><U+093F><U+092F><U+094B><U+0902> <U+0915><U+0940> <U+0915><U+092E><U+0930> <U+091C><U+0930><U+0942><U+0930> <U+092C><U+0941><U+0930><U+0940> <U+0924><U+0930><U+0939> <U+091F><U+0942><U+091F><U+0940> <U+0939><U+0948>.
#Anti…",FALSE
"2017-11-08",0,FALSE,"928278008862883840",TRUE,NA,NA,NA,NA,NA,26,FALSE,"mohitsmartlove","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @timesofindia: .@NitishKumar congratulates @narendramodi govt on 1st anniversary of note ban https://t.co/WQkDpWKHNL https://t.co/TRQwCE…",FALSE
"2017-11-08",0,FALSE,"928277945768058880",TRUE,NA,NA,NA,NA,NA,81,FALSE,"Chakravyuva","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @firstpost: #BlackMoney is a flow, not stock | Idea that illicit earnings are stashed away in an accumulating hoard is a source of endle…",FALSE
"2017-11-08",0,FALSE,"928277888285138944",TRUE,NA,NA,NA,NA,NA,2,FALSE,"siddharthranchi","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @moneycontrolcom: Demonetisation: How Paytm gained from note ban and why it used PM Modi's pic in ads
https://t.co/D13WGQdQUG",FALSE
"2017-11-08",0,FALSE,"928277855741526016",TRUE,NA,NA,NA,NA,NA,172,FALSE,"DrBagbanYusuf","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @realkeerthi: Note Ban is Largest Money Laundering Scheme Ever. : Arun Shourie
#DemonetisationAnniversary https://t.co/s0PIMCmtvr",FALSE
"2017-11-08",0,FALSE,"928277843116662784",FALSE,NA,NA,NA,NA,NA,0,FALSE,"yuvrajdubeybjp","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Big victory in fight against J&amp;K terror funding; NIA seizes Rs 36.34 cr of demonetised notes on eve of note ban ann… https://t.co/K4skmDFFdx",TRUE
"2017-11-08",0,FALSE,"928277816302587904",FALSE,NA,NA,NA,NA,NA,0,FALSE,"jennbarrigar","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Demonetisation in India: 10 ways note ban powered-up Modi government’s digital drive, cashless payments https://t.co/f3449xHaVg",FALSE
"2017-11-08",0,FALSE,"928277797835100160",FALSE,NA,NA,NA,NA,NA,0,FALSE,"MeridianPayment","<a href=""http://www.feedblitz.com/f/f.fbz?help/default#twitter"" rel=""nofollow"">FeedBlitz</a>","Paytm plans $1 billion top-up to cash in on note ban success via Payments News - from Glenbrook ... https://t.co/T0LAE5uz1f",FALSE
"2017-11-08",0,FALSE,"928277765400363008",FALSE,NA,NA,"928277357231853568","arzabegisayed","1348433796",0,FALSE,"A7mitsinha","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@arzabegisayed Bhai matlab mere ko note ginane aate hai. To Main RBI governor ban jaun",FALSE
"2017-11-08",0,FALSE,"928277714372509696",TRUE,NA,NA,NA,NA,NA,6,FALSE,"ca_anurag","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @RSPandeyBJP: Big victory fight against J&amp;K terror funding;NIAseizes Rs 36.34cr of demonetised notes on eve of note ban anniversary http…",FALSE
"2017-11-08",0,FALSE,"928277611381325824",TRUE,NA,NA,NA,NA,NA,3,FALSE,"ibrahimshams79","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @NEWS9TWEETS: Traders observe #BlackDay at #RusselMarket in #Bengaluru. Shopkeepers still unhappy with note ban. https://t.co/dZsg7oLWyH",FALSE
"2017-11-08",0,FALSE,"928277575260147712",TRUE,NA,NA,NA,NA,NA,384,FALSE,"0ptimiste","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @MahilaCongress: No idea if any #BlackMoney  was found or not but millions of White Collar jobs sure went out of the window. #BJPMoneyLa…",FALSE
"2017-11-08",0,FALSE,"928277574886752256",FALSE,NA,NA,NA,NA,NA,0,FALSE,"pramodsbhakt","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","See people reacting to note ban of last year and events ,comments on demonetsation from opposition parties have str… https://t.co/wjtoipakcE",TRUE
"2017-11-08",2,FALSE,"928277530464931840",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ShabnamHashmi","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Cash_<U+091A><U+094B><U+0930>_<U+0938><U+0930><U+0915><U+093E><U+0930> #Cash_<U+091A><U+094B><U+0930>_<U+0938><U+0930><U+0915><U+093E><U+0930>
#Cash_<U+091A><U+094B><U+0930>_<U+0938><U+0930><U+0915><U+093E><U+0930> #Cash_<U+091A><U+094B><U+0930>_<U+0938><U+0930><U+0915><U+093E><U+0930>

https://t.co/6TjtVJODs0

<U+0936><U+0930><U+094D><U+092E> <U+0909><U+0928><U+0915><U+094B> <U+092E><U+0917><U+0930> <U+0928><U+0939><U+0940><U+0902> <U+0906><U+0924><U+0940> 
@Shehla_Rashid",FALSE
"2017-11-08",0,FALSE,"928277520453066752",TRUE,NA,NA,NA,NA,NA,2,FALSE,"IFPRISAO","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ieexplained: #ExpressExplained | How have prices of agricultural commodities moved post demonetisation? https://t.co/30FtIz3Glp",FALSE
"2017-11-08",0,FALSE,"928277513146589184",FALSE,NA,NA,"928098992583426048","arvindgunasekar","112709207",0,FALSE,"elangk","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@arvindgunasekar @k_satyarthi also says trafficking has come down due to note ban, i think. That's probably the only positive.",FALSE
"2017-11-08",0,FALSE,"928277485464121344",TRUE,NA,NA,NA,NA,NA,8,FALSE,"AtomicBlow","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @scroll_in: #DemonetisationAnniversary: In India’s cash-driven economy, note ban cure was worse than the disease https://t.co/gL7nqwKO9i…",FALSE
"2017-11-08",0,FALSE,"928277484415488000",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ImSoorej","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","R Gandhi, Former Deputy Guv, #RBI says those who have opposed note ban have not given alternatives for a clean syst… https://t.co/Rokq1dNWAI",TRUE
"2017-11-08",0,FALSE,"928277463557332992",TRUE,NA,NA,NA,NA,NA,50,FALSE,"SamarjitBharat","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @RituRathaur: Arun Jaitley thrashes Manmohan Singh for calling note ban 'organised loot' 
<ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F>
 https://t.co/L4Ys5sG9L5 via",FALSE
"2017-11-08",1,FALSE,"928277460323524608",FALSE,NA,NA,"928276960152875008","Archnaaaa","779744223725625344",0,FALSE,"RaziaSultaan","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Archnaaaa news channels found out and asked him his views, he is praising note ban<ed><U+00A0><U+00BD><ed><U+00B8><U+009C><ed><U+00A0><U+00BD><ed><U+00B8><U+009C><ed><U+00A0><U+00BD><ed><U+00B8><U+009C>",FALSE
"2017-11-08",0,FALSE,"928277414295121920",TRUE,NA,NA,NA,NA,NA,8,FALSE,"narendrapjoshi","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Chopsyturvey: 1 lakh entities may get tax notices over huge cash deposits in banks https://t.co/qHJ12HlH5u",FALSE
"2017-11-08",0,FALSE,"928277357445574656",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Mcnaught3","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Big victory in fight against J&amp;K terror funding; NIA seizes Rs 36.34 cr of demonetised notes on eve of note ban ann… https://t.co/tDWIKM0euN",TRUE
"2017-11-08",0,FALSE,"928277319520677888",FALSE,NA,NA,NA,NA,NA,0,FALSE,"Vijaykarnataka","<a href=""http://www.toi.in"" rel=""nofollow"">cmssocialservice</a>","<U+0CA8><U+0CCB><U+0C9F><U+0CC1> <U+0CAC><U+0CCD><U+0CAF><U+0CBE><U+0CA8><U+0CCD><U+200C> <U+0CAC><U+0CA1><U+0CB5><U+0CB0><U+0CBF><U+0C97><U+0CC6> <U+0CAE><U+0CBE><U+0CA1><U+0CBF><U+0CA6> <U+0CAE><U+0CB9><U+0CBE><U+0CA8><U+0CCD><U+200C> <U+0CA6><U+0CCD><U+0CB0><U+0CCB><U+0CB9>: <U+0CB8><U+0CBF><U+0CA6><U+0CCD><U+0CA6><U+0CB0><U+0CBE><U+0CAE><U+0CAF><U+0CCD><U+0CAF>
   #Siddaramaiah https://t.co/Z2wj9fyj3f",FALSE
"2017-11-08",0,FALSE,"928277273580511232",TRUE,NA,NA,NA,NA,NA,97,FALSE,"kathiresan002","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @SirJadeja: It's Been A Year. How Do You See #Demonetisation ?

#AntiBlackMoneyDay #NoteBan #Demonetization",FALSE
"2017-11-08",0,FALSE,"928277258606751744",TRUE,NA,NA,NA,NA,NA,2,FALSE,"diludivakaran","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @scroll_in: #Demonetisation and GST are the chief talking points in the ongoing election campaign in Gujarat https://t.co/jg8XsDFXSC",FALSE
"2017-11-08",0,FALSE,"928277244992196608",FALSE,NA,NA,NA,NA,NA,0,FALSE,"core_indian","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Note ban: Illegal assets vault to private lockers - The Times of India on Mobile https://t.co/7ULvRBcyab",FALSE
"2017-11-08",0,FALSE,"928277240596504576",FALSE,NA,NA,NA,NA,NA,0,FALSE,"yuvrajdubeybjp","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","No Proof Required: Demonetisation and its contents
https://t.co/BOdzDNLIfM https://t.co/oF1rTgiLOe",FALSE
"2017-11-08",0,FALSE,"928277235282296832",TRUE,NA,NA,NA,NA,NA,26,FALSE,"RajBoni","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @vin8737: <U+092E><U+094B><U+0926><U+0940> <U+091C><U+0940> <U+0928><U+0947> <U+0938><U+0939><U+0940> <U+0915><U+0939><U+093E> <U+0925><U+093E> <U+0915><U+093F> <U+092F><U+0947> <U+0926><U+0935><U+093E> <U+0915><U+0921><U+093C><U+0935><U+0940> <U+0939><U+0948> <U+092A><U+0930> <U+0905><U+0938><U+0930><U+0926><U+093E><U+0930> <U+0939><U+0948> , <U+092A><U+0930> <U+0907><U+0924><U+0928><U+0940> <U+0905><U+0938><U+0930><U+0926><U+093E><U+0930> <U+0939><U+0948> <U+0915><U+093F> <U+0917><U+0942><U+0902><U+0917><U+093E> <U+092D><U+0940> <U+092C><U+094B><U+0932><U+0928><U+0947> <U+0932><U+0917><U+0947> <U+092F><U+0947> <U+0928> <U+0938><U+094B><U+091A><U+093E> <U+0925><U+093E> <ed><U+00A0><U+00BD><ed><U+00B8><U+009D><ed><U+00A0><U+00BD><ed><U+00B8><U+009D>
#AntiBlackMone…",FALSE
"2017-11-08",1,FALSE,"928277211563679744",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ReutersIndia","<a href=""http://trueanthem.com/"" rel=""nofollow"">trueAnthem</a>","India touts bank note ban, opposition fumes and Nepal short-changed https://t.co/qpV7tgn0uM https://t.co/mA1ywdEqVQ",FALSE
"2017-11-08",0,FALSE,"928277209130745856",FALSE,NA,NA,NA,NA,NA,0,FALSE,"civilengrsunny","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#HBDNoteban note ban is very good decision make pm @narendramodi we always support for this decision...",FALSE
"2017-11-08",0,FALSE,"928277166168698880",FALSE,NA,NA,NA,NA,NA,0,FALSE,"PinkvillaSouth","<a href=""http://regional.pinkvilla.com/"" rel=""nofollow"">Pinkvilla South Regional</a>","Prakash Raj wants apology for note ban - https://t.co/JNUpcapUOP via @PinkvillaSouth #PrakashRaj",FALSE
"2017-11-08",0,FALSE,"928277081879855104",FALSE,NA,NA,"928250955430162432","IndianExpress","38647512",0,FALSE,"sathpaul","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IndianExpress Mr.Irani many handloom weavers suffered because of note ban...as a textile minister please have empathy than trolling gandis",FALSE
"2017-11-08",0,FALSE,"928277075491930112",FALSE,NA,NA,"928275847953260544","otvnews","438152067",0,FALSE,"mohantybiswa10","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@otvnews DEMONITISATION IS A DISASTER
In a severe jolt to the Modi sarkar’s tall claims that last year’s note ban h… https://t.co/5TYhgdkl4I",TRUE
"2017-11-08",0,FALSE,"928276965584388096",TRUE,NA,NA,NA,NA,NA,21,FALSE,"Shekhar3629","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @maulinshah9: #Demonetisation reduced a number of jobs in the short to medium term. But it had  a long term -ve impact on jobs. Let's ch…",FALSE
"2017-11-08",0,FALSE,"928276950526898176",FALSE,NA,NA,NA,NA,NA,0,FALSE,"ModiShekharbabu","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Notebandi that shook the nation was fatal to dalits,hundreds of dalits lost their lives due to note ban.My sincere… https://t.co/0Avp0Ed2i3",TRUE
"2017-11-08",0,FALSE,"928276949734232064",TRUE,NA,NA,NA,NA,NA,16,FALSE,"harmony1960","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @bhatia_niraj23: Only &amp; Only A Happy Normally Led Life By Commoners Got Disrupted .. With Zero Achievements Through Note Ban .. Rightly…",FALSE
"2017-11-08",0,FALSE,"928276946970169344",TRUE,NA,NA,NA,NA,NA,12,FALSE,"darycool","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @timesofindia: Only ruling party at Centre benefited from note ban: @MamataOfficial  https://t.co/eeZcY4jkly https://t.co/CEvxiLGoAr",FALSE
"2017-11-08",1,FALSE,"928276901168320512",FALSE,NA,NA,"928272069657108480","CNBCTV18Live","44839509",0,FALSE,"CNBCTV18Live","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@RBI @ShereenBhan #CNBCTV18Exclusive | R Gandhi, Former Deputy Guv, RBI says those who have opposed note ban have n… https://t.co/fffBdSGp2C",TRUE
"2017-11-08",0,FALSE,"928276832981569536",TRUE,NA,NA,NA,NA,NA,35,FALSE,"hsaasa","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sonaliranade: A survey by the country’s largest organisation of manufacturers has found job losses to the tune of 35% to 55% https://t.…",FALSE
"2017-11-08",0,FALSE,"928276820662747136",TRUE,NA,NA,NA,NA,NA,3,FALSE,"ankushjain_23","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","RT @mazhar_jafri: Note ban, GST have broken textile hub Surat’s legs: Rahul Gandhi via @htTweets https://t.co/IVKy9nZTps @INCGujarat @WithC…",FALSE
"2017-11-08",1,FALSE,"928276745815502848",FALSE,NA,NA,NA,NA,NA,2,FALSE,"moneycontrolcom","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Demonetisation: How Paytm gained from note ban and why it used PM Modi's pic in ads
https://t.co/D13WGQdQUG",FALSE
"2017-11-08",0,FALSE,"928276686805676032",TRUE,NA,NA,NA,NA,NA,18,FALSE,"NitinKu41043365","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ZeeNewsHindi: <U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+0938><U+0947> <U+0915><U+0947><U+0935><U+0932> <U+0926><U+0941><U+0916> <U+092E><U+093F><U+0932><U+093E> <U+0914><U+0930> <U+0915><U+094B><U+0908> <U+092B><U+093E><U+092F><U+0926><U+093E> <U+0939><U+093E><U+0938><U+093F><U+0932> <U+0928><U+0939><U+0940><U+0902> <U+0939><U+0941><U+0906>: @ShashiTharoor

https://t.co/0j9i477DVo",FALSE
"2017-11-08",0,FALSE,"928276542677045248",FALSE,NA,NA,NA,NA,NA,0,FALSE,"khabarindia1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","https://t.co/fvNDuy53K9",FALSE
"2017-11-08",0,FALSE,"928276532946026496",TRUE,NA,NA,NA,NA,NA,10,FALSE,"KvenkateshINC","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @INCTelangana: ‘Autocrat' Modi ruined India's booming economy: Rahul Gandhi
#BjpMoneyLaunderingDay 
https://t.co/LroTtjLeFm",FALSE
"2017-11-08",0,FALSE,"928276512347865088",TRUE,NA,NA,NA,NA,NA,847,FALSE,"wafadar_katappa","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @divyaspandana: Demonetisation was futile, turned into a money-laundering operation: Jean Dreze #BjpMoneyLaunderingDay  https://t.co/RiT…",FALSE
"2017-11-08",0,FALSE,"928276511328673792",FALSE,NA,NA,NA,NA,NA,0,FALSE,"BjymGmail","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","<U+0915><U+0936><U+094D><U+092E><U+0940><U+0930> <U+091F><U+0947><U+0930><U+0930> <U+092B><U+0902><U+0921><U+093F><U+0902><U+0917> <U+092A><U+0930> <U+092C><U+0921><U+093C><U+0940> <U+091C><U+0940><U+0924>: <U+090F><U+0928><U+0906><U+0908><U+090F> <U+0928><U+0947> 36.34 <U+0915><U+0930><U+094B><U+0921><U+093C> <U+0915><U+0940> <U+092A><U+0941><U+0930><U+093E><U+0928><U+0940> <U+0915><U+0930><U+0947><U+0902><U+0938><U+0940> <U+091C><U+092C><U+094D><U+0924> <U+0915><U+0940>
https://t.co/Ti6UVfj5EZ via NMApp https://t.co/zAzxam3Cbs",FALSE
"2017-11-08",0,FALSE,"928276483604393984",TRUE,NA,NA,NA,NA,NA,7,FALSE,"MuzzammilAap","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MuzzammilAap: Bundelkhand farmers:We survived successive droughts, but Modi's Noteban has broken our backs &amp; rendered us destitute
http…",FALSE
"2017-11-08",0,FALSE,"928276470207623168",TRUE,NA,NA,NA,NA,NA,284,FALSE,"shigrahrajat","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @kaushikcbasu: Do read for he is one of the most rare politicians anywhere in terms of integrity and decency. https://t.co/f8aqMY2xwX",FALSE
"2017-11-08",0,FALSE,"928276467204603904",TRUE,NA,NA,NA,NA,NA,107,FALSE,"AajKaMogli","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jspandey_: shame on those,who presided 10yrs of loot regime,were sleeping when loot took place,suddenly woke up
@narendramodi 
https://…",FALSE
"2017-11-08",0,FALSE,"928276441527042048",TRUE,NA,NA,NA,NA,NA,5,FALSE,"Insaan71","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @DigitalAtheist_: <U+0917><U+0941><U+091C><U+0930><U+093E><U+0924> <U+092E><U+0947><U+0902> <U+092C><U+094B><U+0932><U+0947> <U+092E><U+0928><U+092E><U+094B><U+0939><U+0928> <U+0938><U+093F><U+0902><U+0939>: <U+0915><U+093E><U+0928><U+0942><U+0928><U+0940> <U+0921><U+0915><U+0948><U+0924><U+0940> <U+0925><U+0940> <U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940>, <U+092D><U+093E><U+0930><U+0924> <U+0915><U+0947> <U+092C><U+091C><U+093E><U+092F> <U+091A><U+0940><U+0928> <U+0915><U+094B> <U+0939><U+0941><U+0906> <U+092B><U+093E><U+092F><U+0926><U+093E>
https://t.co/qXJA2kgck6
#Demonetis…",FALSE
"2017-11-08",0,FALSE,"928276387496058880",TRUE,NA,NA,NA,NA,NA,19,FALSE,"kmkdinesh","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @FinMinIndShadow: Survey by largest org of manufacturers found job losses of up to 35% to 55% among trader &amp;MSME after #Demonetisation
h…",FALSE
"2017-11-08",0,FALSE,"928276381456203776",TRUE,NA,NA,NA,NA,NA,176,FALSE,"1animeshkumar","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @aajtak: <U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+0915><U+0947> <U+090F><U+0915> <U+0938><U+093E><U+0932> <U+0939><U+094B><U+0928><U+0947> <U+092A><U+0930> <U+0932><U+093E><U+0932><U+0942> <U+092F><U+093E><U+0926><U+0935> <U+0928><U+0947> <U+0915><U+094D><U+092F><U+093E> <U+0915><U+0939><U+093E>?
https://t.co/Cp2WHIyQNU",FALSE
"2017-11-08",0,FALSE,"928276377828290560",TRUE,NA,NA,NA,NA,NA,1,FALSE,"Meraindiamahaan","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @AnthonySald: @ahmedpatel @Arunjaitley attempt to answer Nation awaits
One year of #demonetisation: 5 questions #Modi government must an…",FALSE
"2017-11-08",0,FALSE,"928276339278331904",TRUE,NA,NA,NA,NA,NA,88,FALSE,"dhruvbhim","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @narendramodi_in: <U+0928><U+094B><U+091F><U+092C><U+0902><U+0926><U+0940> <U+0915><U+0940> <U+092A><U+0939><U+0932><U+0940> <U+0935><U+0930><U+094D><U+0937><U+0917><U+093E><U+0902><U+0920>: <U+092C><U+0948><U+0902><U+0915><U+0930><U+094B><U+0902> <U+0928><U+0947> <U+092C><U+0924><U+093E><U+092F><U+093E> <U+0907><U+0938><U+0947> <U+092C><U+0948><U+0902><U+0915> <U+0915><U+0947> <U+0932><U+093F><U+090F> <U+0932><U+093E><U+092D><U+0915><U+093E><U+0930><U+0940>
https://t.co/qtQe7h8lTn via NMApp https://t.co/boCH…",FALSE
"2017-11-08",0,FALSE,"928276311520497664",FALSE,NA,NA,NA,NA,NA,0,FALSE,"NeliveIn","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Here's how #RBI managed #demonetisation after one year of note ban: &gt; https://t.co/c1REYB1x4p https://t.co/c6hY6rbQea",FALSE
"2017-11-08",0,FALSE,"928276307451842560",TRUE,NA,NA,NA,NA,NA,10,FALSE,"Malgudi_Days","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @MH_pyc: BJP Bought Land in Bihar Before Note Ban
#<U+092D><U+0941><U+0917><U+0924>_<U+0930><U+0939><U+093E>_<U+0939><U+0948>_<U+0926><U+0947><U+0936>
https://t.co/n5QiLJ3H1P",FALSE
"2017-11-08",0,FALSE,"928276214069915648",TRUE,NA,NA,NA,NA,NA,99,FALSE,"SSP79","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @girishalva: ""Modiji Stood Strong""

Many countries had to role back Note Ban as they couldn't stand against the corrupt who opposed it!…",FALSE
"2017-11-08",0,FALSE,"928276181983645696",FALSE,NA,NA,NA,NA,NA,0,FALSE,"PrescientSite","<a href=""https://prescient.info/"" rel=""nofollow"">Prescie<U+014B>t Info</a>","Demonetisation a watershed moment in Indian history: Jaitley on note ban anniversary https://t.co/vsfzYZqVWZ",FALSE
"2017-11-08",0,FALSE,"928276163067183104",FALSE,NA,NA,NA,NA,NA,0,FALSE,"krishnashree3","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Income tax dept to issue 100,000 notices for huge deposits after note ban https://t.co/xxfo9zgtUI",FALSE
"2017-11-08",0,FALSE,"928276108935561216",TRUE,NA,NA,NA,NA,NA,2,FALSE,"Singa_Pop","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @the_free_indian: Glorious tales of humanity-
Those who lost job post note ban lacked skill, did not change with times: Ravi Shankar Pra…",FALSE
"2017-11-08",0,FALSE,"928276099355746304",TRUE,NA,NA,NA,NA,NA,5,FALSE,"rhatwar007","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @hemantathalye: <U+0928><U+094B><U+091F><U+093E><U+092C><U+0902><U+0926><U+0940> <U+0928><U+0902><U+0924><U+0930> <U+0921><U+093F><U+091C><U+093F><U+091F><U+0932> <U+0935><U+094D><U+092F><U+0935><U+0939><U+093E><U+0930><U+093E><U+0924> <U+0915><U+094B><U+0923><U+0924><U+093E><U+0939><U+0940> <U+0935><U+093E><U+0922> <U+0928><U+093E><U+0939><U+0940>! #<U+0928><U+094B><U+091F><U+093E><U+092C><U+0902><U+0926><U+0940> #<U+092E>
https://t.co/cIeyTZvZe0",FALSE
